InvoiceNo,CustomerID,InvoiceDate,Country
554915,16133.0,2011-05-27 12:23:00,United Kingdom
554916,17345.0,2011-05-27 12:26:00,United Kingdom
554917,15104.0,2011-05-27 12:29:00,United Kingdom
554918,17345.0,2011-05-27 12:29:00,United Kingdom
554919,13225.0,2011-05-27 12:38:00,United Kingdom
554920,16275.0,2011-05-27 12:41:00,United Kingdom
554921,13854.0,2011-05-27 12:44:00,United Kingdom
554922,14735.0,2011-05-27 12:47:00,United Kingdom
554923,14735.0,2011-05-27 12:48:00,United Kingdom
554924,12748.0,2011-05-27 12:54:00,United Kingdom
C554925,17272.0,2011-05-27 12:57:00,United Kingdom
C554926,16422.0,2011-05-27 12:59:00,United Kingdom
554927,16726.0,2011-05-27 13:00:00,United Kingdom
554928,,2011-05-27 13:03:00,United Kingdom
554929,13018.0,2011-05-27 13:16:00,United Kingdom
554930,15939.0,2011-05-27 13:17:00,United Kingdom
C554931,17841.0,2011-05-27 13:21:00,United Kingdom
554932,12999.0,2011-05-27 13:24:00,United Kingdom
554933,13232.0,2011-05-27 13:26:00,United Kingdom
554934,12971.0,2011-05-27 13:29:00,United Kingdom
554935,14338.0,2011-05-27 13:30:00,United Kingdom
554936,12971.0,2011-05-27 13:30:00,United Kingdom
554937,15402.0,2011-05-27 13:32:00,United Kingdom
554938,12876.0,2011-05-27 13:34:00,Belgium
554939,15311.0,2011-05-27 13:49:00,United Kingdom
554940,12494.0,2011-05-27 13:49:00,France
554941,16016.0,2011-05-27 13:53:00,United Kingdom
554942,17841.0,2011-05-27 14:01:00,United Kingdom
554943,13798.0,2011-05-27 14:10:00,United Kingdom
554944,18073.0,2011-05-27 14:12:00,United Kingdom
554945,,2011-05-27 14:12:00,United Kingdom
554946,18242.0,2011-05-27 14:22:00,United Kingdom
554947,12748.0,2011-05-27 14:29:00,United Kingdom
554948,14447.0,2011-05-27 14:29:00,United Kingdom
554949,14092.0,2011-05-27 14:44:00,United Kingdom
554950,14227.0,2011-05-27 14:48:00,United Kingdom
554951,16323.0,2011-05-27 14:48:00,United Kingdom
554952,14227.0,2011-05-27 14:48:00,United Kingdom
554953,14227.0,2011-05-27 14:49:00,United Kingdom
554954,14227.0,2011-05-27 14:50:00,United Kingdom
554955,17412.0,2011-05-27 14:55:00,United Kingdom
554956,,2011-05-27 15:17:00,United Kingdom
554957,,2011-05-27 15:17:00,United Kingdom
554958,,2011-05-27 15:17:00,United Kingdom
554959,,2011-05-27 15:18:00,United Kingdom
554960,,2011-05-27 15:18:00,United Kingdom
554961,,2011-05-27 15:19:00,United Kingdom
554962,,2011-05-27 15:24:00,United Kingdom
554963,14625.0,2011-05-27 15:32:00,United Kingdom
554964,15867.0,2011-05-27 15:57:00,United Kingdom
554965,14560.0,2011-05-27 16:00:00,United Kingdom
554966,16034.0,2011-05-27 16:17:00,United Kingdom
554967,,2011-05-27 16:23:00,United Kingdom
554968,17961.0,2011-05-27 16:24:00,United Kingdom
554969,14976.0,2011-05-27 16:30:00,United Kingdom
C554973,14976.0,2011-05-27 16:48:00,United Kingdom
554974,14031.0,2011-05-27 17:14:00,United Kingdom
554975,17819.0,2011-05-29 10:40:00,United Kingdom
554976,15046.0,2011-05-29 10:57:00,United Kingdom
554977,16444.0,2011-05-29 11:03:00,United Kingdom
554978,16889.0,2011-05-29 11:05:00,United Kingdom
554979,16931.0,2011-05-29 11:34:00,United Kingdom
554980,17613.0,2011-05-29 11:59:00,United Kingdom
554981,17613.0,2011-05-29 12:06:00,United Kingdom
554982,17152.0,2011-05-29 12:16:00,United Kingdom
C554983,17152.0,2011-05-29 12:18:00,United Kingdom
554984,17152.0,2011-05-29 12:19:00,United Kingdom
554985,12426.0,2011-05-29 12:26:00,Germany
554986,14451.0,2011-05-29 12:35:00,United Kingdom
554987,14823.0,2011-05-29 12:48:00,United Kingdom
554988,15897.0,2011-05-29 13:32:00,United Kingdom
554989,15897.0,2011-05-29 13:50:00,United Kingdom
554990,16567.0,2011-05-29 13:57:00,United Kingdom
554991,14823.0,2011-05-29 14:03:00,United Kingdom
554992,16686.0,2011-05-29 14:08:00,United Kingdom
554993,17051.0,2011-05-29 14:13:00,United Kingdom
554994,14606.0,2011-05-29 14:18:00,United Kingdom
554995,18109.0,2011-05-29 14:23:00,United Kingdom
554996,16407.0,2011-05-29 14:28:00,United Kingdom
554997,16746.0,2011-05-29 15:35:00,United Kingdom
554998,15925.0,2011-05-29 15:35:00,United Kingdom
554999,15547.0,2011-05-29 15:44:00,United Kingdom
555000,18232.0,2011-05-31 08:03:00,United Kingdom
555001,16566.0,2011-05-31 08:32:00,United Kingdom
555002,17682.0,2011-05-31 08:50:00,United Kingdom
555003,12787.0,2011-05-31 09:36:00,Netherlands
555004,13549.0,2011-05-31 09:37:00,United Kingdom
555005,16656.0,2011-05-31 09:38:00,United Kingdom
C555006,13694.0,2011-05-31 09:51:00,United Kingdom
555007,13694.0,2011-05-31 09:52:00,United Kingdom
555008,17061.0,2011-05-31 10:24:00,United Kingdom
555009,17340.0,2011-05-31 10:32:00,United Kingdom
555010,17450.0,2011-05-31 10:38:00,United Kingdom
555011,16168.0,2011-05-31 10:43:00,United Kingdom
555012,16814.0,2011-05-31 10:43:00,United Kingdom
C555013,12601.0,2011-05-31 10:44:00,Germany
555015,16558.0,2011-05-31 10:45:00,United Kingdom
C555014,13113.0,2011-05-31 10:45:00,United Kingdom
555016,13113.0,2011-05-31 11:09:00,United Kingdom
555017,16801.0,2011-05-31 11:14:00,United Kingdom
555025,17648.0,2011-05-31 11:21:00,United Kingdom
555028,17648.0,2011-05-31 11:22:00,United Kingdom
C555046,12431.0,2011-05-31 11:29:00,Australia
C555054,14903.0,2011-05-31 11:32:00,United Kingdom
555070,15863.0,2011-05-31 11:36:00,United Kingdom
555073,16470.0,2011-05-31 11:39:00,United Kingdom
C555074,16837.0,2011-05-31 11:44:00,United Kingdom
555075,16013.0,2011-05-31 12:05:00,United Kingdom
555076,13900.0,2011-05-31 12:11:00,United Kingdom
555077,17975.0,2011-05-31 12:42:00,United Kingdom
555091,12748.0,2011-05-31 12:50:00,United Kingdom
555092,16483.0,2011-05-31 13:08:00,United Kingdom
555093,12720.0,2011-05-31 13:15:00,Germany
555094,13398.0,2011-05-31 13:17:00,United Kingdom
555095,12540.0,2011-05-31 13:32:00,Spain
555096,12682.0,2011-05-31 13:32:00,France
555097,16333.0,2011-05-31 13:38:00,United Kingdom
555098,16333.0,2011-05-31 13:39:00,United Kingdom
555099,16333.0,2011-05-31 13:39:00,United Kingdom
555101,13070.0,2011-05-31 13:45:00,United Kingdom
C555100,12493.0,2011-05-31 13:45:00,France
555102,14819.0,2011-05-31 13:50:00,United Kingdom
555103,17454.0,2011-05-31 13:58:00,United Kingdom
555104,17949.0,2011-05-31 14:02:00,United Kingdom
C555105,17841.0,2011-05-31 14:09:00,United Kingdom
555106,12790.0,2011-05-31 14:14:00,Netherlands
555107,12594.0,2011-05-31 14:14:00,Italy
555108,18231.0,2011-05-31 14:18:00,United Kingdom
555109,16023.0,2011-05-31 14:19:00,United Kingdom
555110,17841.0,2011-05-31 14:34:00,United Kingdom
555111,16434.0,2011-05-31 14:37:00,United Kingdom
555112,17725.0,2011-05-31 14:48:00,United Kingdom
555113,18190.0,2011-05-31 14:48:00,United Kingdom
555114,13571.0,2011-05-31 14:55:00,United Kingdom
555115,,2011-05-31 14:58:00,United Kingdom
555116,16919.0,2011-05-31 15:16:00,United Kingdom
555119,15163.0,2011-05-31 15:22:00,United Kingdom
555124,18204.0,2011-05-31 15:26:00,United Kingdom
555125,13481.0,2011-05-31 15:26:00,United Kingdom
555127,15241.0,2011-05-31 15:30:00,United Kingdom
555133,16810.0,2011-05-31 15:32:00,United Kingdom
555147,13505.0,2011-05-31 15:41:00,Switzerland
555149,,2011-05-31 15:49:00,United Kingdom
555150,,2011-05-31 15:53:00,United Kingdom
555156,15643.0,2011-06-01 07:37:00,United Kingdom
555157,15643.0,2011-06-01 07:38:00,United Kingdom
555158,14842.0,2011-06-01 08:38:00,United Kingdom
555159,15124.0,2011-06-01 09:06:00,United Kingdom
555160,14646.0,2011-06-01 09:18:00,Netherlands
555161,12423.0,2011-06-01 09:26:00,Belgium
555162,12473.0,2011-06-01 10:15:00,Germany
C555163,12473.0,2011-06-01 10:18:00,Germany
555164,14646.0,2011-06-01 10:24:00,Netherlands
555194,16422.0,2011-06-01 11:13:00,United Kingdom
555195,15240.0,2011-06-01 11:27:00,United Kingdom
C555196,14606.0,2011-06-01 11:40:00,United Kingdom
C555197,17739.0,2011-06-01 11:45:00,United Kingdom
555198,15916.0,2011-06-01 11:52:00,United Kingdom
555199,14606.0,2011-06-01 12:05:00,United Kingdom
555200,17315.0,2011-06-01 12:05:00,United Kingdom
555201,16969.0,2011-06-01 12:10:00,United Kingdom
555202,16813.0,2011-06-01 12:11:00,United Kingdom
555203,17191.0,2011-06-01 12:13:00,United Kingdom
555207,16818.0,2011-06-01 12:19:00,United Kingdom
555213,13094.0,2011-06-01 12:22:00,United Kingdom
555232,14597.0,2011-06-01 12:33:00,United Kingdom
555233,13917.0,2011-06-01 12:46:00,United Kingdom
555234,14515.0,2011-06-01 12:54:00,United Kingdom
C555239,15039.0,2011-06-01 13:00:00,United Kingdom
555240,15039.0,2011-06-01 13:07:00,United Kingdom
555241,14377.0,2011-06-01 13:32:00,United Kingdom
555242,16424.0,2011-06-01 13:40:00,United Kingdom
555243,13475.0,2011-06-01 13:52:00,United Kingdom
C555244,12779.0,2011-06-01 14:11:00,Poland
555245,14800.0,2011-06-01 14:12:00,United Kingdom
C555246,13662.0,2011-06-01 14:33:00,United Kingdom
555247,14315.0,2011-06-01 14:42:00,United Kingdom
C555248,17682.0,2011-06-01 14:49:00,United Kingdom
555249,17472.0,2011-06-01 14:57:00,United Kingdom
555250,,2011-06-01 14:58:00,United Kingdom
555251,13062.0,2011-06-01 15:12:00,United Kingdom
C555252,12987.0,2011-06-01 15:13:00,United Kingdom
C555253,17820.0,2011-06-01 15:14:00,United Kingdom
C555254,14740.0,2011-06-01 15:17:00,United Kingdom
C555255,17621.0,2011-06-01 15:19:00,United Kingdom
C555256,15955.0,2011-06-01 15:21:00,United Kingdom
555257,17596.0,2011-06-01 15:28:00,United Kingdom
C555258,12947.0,2011-06-01 15:29:00,United Kingdom
555259,13069.0,2011-06-01 15:31:00,United Kingdom
555260,13263.0,2011-06-01 15:34:00,United Kingdom
C555261,16873.0,2011-06-01 15:37:00,United Kingdom
C555262,12909.0,2011-06-01 15:39:00,United Kingdom
555263,15192.0,2011-06-01 15:47:00,United Kingdom
555264,17757.0,2011-06-01 16:03:00,United Kingdom
C555265,13599.0,2011-06-01 16:06:00,United Kingdom
555266,15611.0,2011-06-01 16:12:00,United Kingdom
C555267,16359.0,2011-06-01 16:15:00,United Kingdom
C555268,18257.0,2011-06-01 16:17:00,United Kingdom
C555269,15140.0,2011-06-01 16:21:00,United Kingdom
555270,17723.0,2011-06-01 16:23:00,United Kingdom
C555271,14338.0,2011-06-01 16:26:00,United Kingdom
C555272,16496.0,2011-06-01 16:29:00,United Kingdom
C555273,12708.0,2011-06-01 16:33:00,Germany
C555274,14911.0,2011-06-01 16:34:00,EIRE
555275,,2011-06-01 17:18:00,United Kingdom
555276,,2011-06-01 17:28:00,United Kingdom
555277,,2011-06-01 17:30:00,United Kingdom
555278,,2011-06-01 17:33:00,United Kingdom
555279,16348.0,2011-06-01 17:42:00,United Kingdom
555280,17162.0,2011-06-02 09:02:00,United Kingdom
555281,17162.0,2011-06-02 09:03:00,United Kingdom
555282,12709.0,2011-06-02 09:04:00,Germany
555283,17162.0,2011-06-02 09:04:00,United Kingdom
555284,14298.0,2011-06-02 09:37:00,United Kingdom
555285,14298.0,2011-06-02 09:38:00,United Kingdom
555286,14298.0,2011-06-02 09:40:00,United Kingdom
555287,14298.0,2011-06-02 09:42:00,United Kingdom
C555288,12431.0,2011-06-02 09:57:00,Australia
555289,15078.0,2011-06-02 10:00:00,United Kingdom
555312,16484.0,2011-06-02 10:39:00,United Kingdom
555320,,2011-06-02 11:00:00,United Kingdom
555321,,2011-06-02 11:01:00,United Kingdom
555322,,2011-06-02 11:01:00,United Kingdom
555323,,2011-06-02 11:02:00,United Kingdom
555324,,2011-06-02 11:02:00,United Kingdom
555325,,2011-06-02 11:02:00,United Kingdom
555326,,2011-06-02 11:03:00,United Kingdom
555327,,2011-06-02 11:03:00,United Kingdom
C555328,16449.0,2011-06-02 11:07:00,United Kingdom
C555329,15622.0,2011-06-02 11:08:00,United Kingdom
555330,,2011-06-02 11:11:00,United Kingdom
555331,,2011-06-02 11:11:00,United Kingdom
555332,,2011-06-02 11:11:00,United Kingdom
555333,,2011-06-02 11:12:00,United Kingdom
555334,,2011-06-02 11:12:00,United Kingdom
555335,,2011-06-02 11:13:00,United Kingdom
555336,,2011-06-02 11:13:00,United Kingdom
C555337,16729.0,2011-06-02 11:13:00,United Kingdom
C555338,14323.0,2011-06-02 11:22:00,United Kingdom
C555339,16422.0,2011-06-02 11:32:00,United Kingdom
555340,13334.0,2011-06-02 11:33:00,United Kingdom
555343,15918.0,2011-06-02 11:42:00,United Kingdom
C555341,13004.0,2011-06-02 11:42:00,United Kingdom
C555342,17578.0,2011-06-02 11:42:00,United Kingdom
555344,15311.0,2011-06-02 11:45:00,United Kingdom
C555345,13267.0,2011-06-02 11:51:00,United Kingdom
C555346,12710.0,2011-06-02 11:54:00,Germany
555347,14389.0,2011-06-02 12:04:00,United Kingdom
555348,15184.0,2011-06-02 12:06:00,United Kingdom
555349,16729.0,2011-06-02 12:08:00,United Kingdom
555350,17652.0,2011-06-02 12:08:00,United Kingdom
555351,13408.0,2011-06-02 12:37:00,United Kingdom
555352,15838.0,2011-06-02 12:46:00,United Kingdom
555353,16928.0,2011-06-02 13:22:00,United Kingdom
C555354,16566.0,2011-06-02 13:26:00,United Kingdom
C555355,15841.0,2011-06-02 13:27:00,United Kingdom
555356,16672.0,2011-06-02 13:29:00,United Kingdom
C555357,16422.0,2011-06-02 13:38:00,United Kingdom
C555358,13854.0,2011-06-02 13:43:00,United Kingdom
555359,18135.0,2011-06-02 14:04:00,United Kingdom
C555360,16133.0,2011-06-02 14:06:00,United Kingdom
C555361,13308.0,2011-06-02 14:12:00,United Kingdom
555363,14453.0,2011-06-02 14:15:00,United Kingdom
C555362,15785.0,2011-06-02 14:15:00,United Kingdom
C555364,14903.0,2011-06-02 14:17:00,United Kingdom
C555365,15791.0,2011-06-02 14:24:00,United Kingdom
C555366,12590.0,2011-06-02 14:25:00,Germany
555367,17900.0,2011-06-02 14:28:00,United Kingdom
555368,13437.0,2011-06-02 14:30:00,United Kingdom
555381,17900.0,2011-06-02 14:38:00,United Kingdom
555382,17133.0,2011-06-02 14:46:00,United Kingdom
555383,12517.0,2011-06-02 15:13:00,Germany
C555384,13534.0,2011-06-02 15:20:00,United Kingdom
555385,15658.0,2011-06-02 15:22:00,United Kingdom
C555386,15194.0,2011-06-02 15:23:00,United Kingdom
555387,,2011-06-02 15:30:00,United Kingdom
555388,17719.0,2011-06-02 15:48:00,United Kingdom
555389,14543.0,2011-06-02 16:26:00,United Kingdom
555390,,2011-06-02 16:29:00,United Kingdom
555391,,2011-06-02 16:29:00,United Kingdom
555392,14221.0,2011-06-02 16:59:00,United Kingdom
555393,14221.0,2011-06-02 17:00:00,United Kingdom
555394,12971.0,2011-06-02 17:03:00,United Kingdom
555395,12971.0,2011-06-02 17:04:00,United Kingdom
555396,16529.0,2011-06-02 17:23:00,United Kingdom
555397,,2011-06-02 17:26:00,United Kingdom
C555398,17375.0,2011-06-02 17:30:00,United Kingdom
555399,15555.0,2011-06-02 17:41:00,United Kingdom
555400,14088.0,2011-06-02 17:50:00,United Kingdom
555401,14088.0,2011-06-02 17:51:00,United Kingdom
555402,,2011-06-02 17:55:00,United Kingdom
555403,12676.0,2011-06-02 18:06:00,Sweden
C555404,17231.0,2011-06-02 18:28:00,United Kingdom
555405,17531.0,2011-06-02 19:17:00,United Kingdom
555406,17231.0,2011-06-02 19:50:00,United Kingdom
555407,12775.0,2011-06-03 07:48:00,Netherlands
555408,13294.0,2011-06-03 08:54:00,United Kingdom
C555409,13854.0,2011-06-03 09:18:00,United Kingdom
555410,16239.0,2011-06-03 09:30:00,United Kingdom
555412,13069.0,2011-06-03 09:46:00,United Kingdom
C555411,13069.0,2011-06-03 09:46:00,United Kingdom
555413,17994.0,2011-06-03 09:50:00,United Kingdom
555414,16230.0,2011-06-03 10:06:00,United Kingdom
555415,14500.0,2011-06-03 10:08:00,United Kingdom
555416,14408.0,2011-06-03 10:15:00,United Kingdom
555417,12601.0,2011-06-03 10:17:00,Germany
555418,15498.0,2011-06-03 10:19:00,United Kingdom
555419,15498.0,2011-06-03 10:20:00,United Kingdom
555420,13458.0,2011-06-03 10:29:00,United Kingdom
C555421,12779.0,2011-06-03 10:36:00,Poland
555422,12779.0,2011-06-03 10:37:00,Poland
555469,,2011-06-03 11:11:00,United Kingdom
555470,12455.0,2011-06-03 11:33:00,Spain
555471,16117.0,2011-06-03 11:42:00,United Kingdom
555472,16701.0,2011-06-03 11:46:00,United Kingdom
555473,14700.0,2011-06-03 11:59:00,United Kingdom
555474,,2011-06-03 12:07:00,United Kingdom
C555475,18232.0,2011-06-03 12:11:00,United Kingdom
555476,16593.0,2011-06-03 12:17:00,United Kingdom
555477,12359.0,2011-06-03 12:26:00,Cyprus
555478,13777.0,2011-06-03 12:28:00,United Kingdom
555479,15189.0,2011-06-03 12:35:00,United Kingdom
555485,17722.0,2011-06-03 12:39:00,United Kingdom
555486,13248.0,2011-06-03 13:05:00,United Kingdom
C555487,16484.0,2011-06-03 13:21:00,United Kingdom
555488,16942.0,2011-06-03 13:43:00,United Kingdom
555489,17949.0,2011-06-03 13:48:00,United Kingdom
555490,17949.0,2011-06-03 13:50:00,United Kingdom
555491,16525.0,2011-06-03 14:10:00,United Kingdom
555492,16967.0,2011-06-03 14:24:00,United Kingdom
555493,13695.0,2011-06-03 14:26:00,United Kingdom
555494,15737.0,2011-06-03 14:33:00,United Kingdom
555495,17068.0,2011-06-03 14:42:00,United Kingdom
555496,15405.0,2011-06-03 14:44:00,United Kingdom
555497,16659.0,2011-06-03 15:03:00,United Kingdom
555498,13885.0,2011-06-03 15:07:00,United Kingdom
555499,15812.0,2011-06-03 15:31:00,United Kingdom
555500,15508.0,2011-06-03 15:32:00,United Kingdom
555501,15508.0,2011-06-03 15:37:00,United Kingdom
555502,,2011-06-03 15:37:00,United Kingdom
555503,,2011-06-03 15:39:00,United Kingdom
555504,15508.0,2011-06-03 15:43:00,United Kingdom
555505,,2011-06-03 15:48:00,United Kingdom
555506,,2011-06-03 16:03:00,United Kingdom
555507,16186.0,2011-06-03 16:39:00,United Kingdom
555508,16880.0,2011-06-03 16:45:00,United Kingdom
555509,13435.0,2011-06-03 17:07:00,United Kingdom
555510,,2011-06-03 17:09:00,United Kingdom
555511,17708.0,2011-06-05 10:12:00,United Kingdom
555512,18198.0,2011-06-05 10:37:00,United Kingdom
555513,12980.0,2011-06-05 10:38:00,United Kingdom
555514,17071.0,2011-06-05 10:41:00,United Kingdom
555515,17690.0,2011-06-05 10:47:00,United Kingdom
555516,17706.0,2011-06-05 10:50:00,United Kingdom
555517,13131.0,2011-06-05 10:54:00,United Kingdom
555518,14891.0,2011-06-05 10:58:00,United Kingdom
555519,16682.0,2011-06-05 11:02:00,United Kingdom
555520,15038.0,2011-06-05 11:14:00,United Kingdom
555521,13576.0,2011-06-05 11:21:00,United Kingdom
555522,15796.0,2011-06-05 11:29:00,United Kingdom
555523,12468.0,2011-06-05 11:36:00,Germany
555524,16923.0,2011-06-05 11:37:00,United Kingdom
555525,14709.0,2011-06-05 11:40:00,United Kingdom
555526,14364.0,2011-06-05 11:42:00,United Kingdom
555527,14364.0,2011-06-05 11:44:00,United Kingdom
555528,15694.0,2011-06-05 11:44:00,United Kingdom
C555529,16923.0,2011-06-05 11:45:00,United Kingdom
555530,16923.0,2011-06-05 11:46:00,United Kingdom
555531,12678.0,2011-06-05 11:53:00,France
C555532,15722.0,2011-06-05 12:01:00,United Kingdom
555533,15722.0,2011-06-05 12:12:00,United Kingdom
555534,14682.0,2011-06-05 12:12:00,United Kingdom
555535,16458.0,2011-06-05 12:16:00,United Kingdom
555536,17675.0,2011-06-05 12:28:00,United Kingdom
555537,15453.0,2011-06-05 12:37:00,United Kingdom
555538,14512.0,2011-06-05 12:39:00,United Kingdom
555539,14472.0,2011-06-05 12:44:00,United Kingdom
555540,13668.0,2011-06-05 12:48:00,United Kingdom
555541,16883.0,2011-06-05 12:51:00,United Kingdom
555542,15108.0,2011-06-05 12:51:00,European Community
555543,13089.0,2011-06-05 12:59:00,United Kingdom
555544,14621.0,2011-06-05 13:05:00,United Kingdom
555545,17735.0,2011-06-05 13:08:00,United Kingdom
555546,17735.0,2011-06-05 13:09:00,United Kingdom
555547,12681.0,2011-06-05 13:13:00,France
555548,17811.0,2011-06-05 13:16:00,United Kingdom
555549,13637.0,2011-06-05 13:24:00,United Kingdom
555550,15245.0,2011-06-05 13:29:00,United Kingdom
555551,14696.0,2011-06-05 13:32:00,United Kingdom
555552,13610.0,2011-06-05 13:44:00,United Kingdom
555553,12662.0,2011-06-05 13:45:00,Germany
555554,13742.0,2011-06-05 13:46:00,United Kingdom
555555,16963.0,2011-06-05 13:48:00,United Kingdom
555556,15704.0,2011-06-05 14:04:00,United Kingdom
555557,13682.0,2011-06-05 14:06:00,United Kingdom
555558,14159.0,2011-06-05 14:06:00,United Kingdom
555559,13862.0,2011-06-05 14:18:00,United Kingdom
555560,17346.0,2011-06-05 14:20:00,United Kingdom
555561,16654.0,2011-06-05 14:38:00,United Kingdom
555562,17841.0,2011-06-05 14:45:00,United Kingdom
C555563,17841.0,2011-06-05 14:48:00,United Kingdom
555564,15005.0,2011-06-05 15:01:00,United Kingdom
555565,15298.0,2011-06-05 15:06:00,United Kingdom
555566,14659.0,2011-06-05 15:19:00,United Kingdom
555567,17050.0,2011-06-05 15:25:00,United Kingdom
555568,17589.0,2011-06-05 15:25:00,United Kingdom
555569,12727.0,2011-06-05 15:29:00,France
555570,15152.0,2011-06-05 15:36:00,United Kingdom
555571,15462.0,2011-06-05 15:36:00,United Kingdom
555572,12449.0,2011-06-05 15:37:00,Belgium
555573,15349.0,2011-06-05 15:46:00,United Kingdom
555574,12417.0,2011-06-05 15:46:00,Belgium
555575,14466.0,2011-06-05 15:47:00,United Kingdom
555576,13410.0,2011-06-05 15:52:00,United Kingdom
555577,15301.0,2011-06-05 15:53:00,United Kingdom
555578,15301.0,2011-06-05 15:54:00,United Kingdom
555579,13983.0,2011-06-05 16:02:00,United Kingdom
555580,13983.0,2011-06-05 16:05:00,United Kingdom
555581,13865.0,2011-06-06 08:04:00,United Kingdom
555582,14312.0,2011-06-06 09:01:00,United Kingdom
555583,13534.0,2011-06-06 09:03:00,United Kingdom
555584,16906.0,2011-06-06 09:04:00,United Kingdom
555585,16029.0,2011-06-06 09:12:00,United Kingdom
555586,14232.0,2011-06-06 09:12:00,United Kingdom
555587,15687.0,2011-06-06 09:13:00,United Kingdom
555588,16849.0,2011-06-06 09:16:00,United Kingdom
555589,12802.0,2011-06-06 09:36:00,Netherlands
555590,17690.0,2011-06-06 09:39:00,United Kingdom
555591,15073.0,2011-06-06 09:59:00,United Kingdom
555592,14215.0,2011-06-06 10:04:00,United Kingdom
555593,16298.0,2011-06-06 10:06:00,United Kingdom
555594,13880.0,2011-06-06 10:09:00,United Kingdom
C555595,17652.0,2011-06-06 10:14:00,United Kingdom
C555596,17644.0,2011-06-06 10:17:00,United Kingdom
C555597,15796.0,2011-06-06 10:19:00,United Kingdom
C555598,15095.0,2011-06-06 10:57:00,United Kingdom
C555599,17190.0,2011-06-06 10:59:00,United Kingdom
C555600,12633.0,2011-06-06 11:17:00,Germany
555601,15852.0,2011-06-06 11:22:00,United Kingdom
555602,16235.0,2011-06-06 11:26:00,United Kingdom
555603,16209.0,2011-06-06 11:36:00,United Kingdom
555604,16612.0,2011-06-06 11:37:00,United Kingdom
C555605,15281.0,2011-06-06 11:38:00,United Kingdom
555620,12748.0,2011-06-06 11:46:00,United Kingdom
555626,16103.0,2011-06-06 11:55:00,United Kingdom
555627,15805.0,2011-06-06 11:57:00,United Kingdom
555628,15260.0,2011-06-06 11:59:00,United Kingdom
555630,14732.0,2011-06-06 12:04:00,United Kingdom
C555629,14543.0,2011-06-06 12:04:00,United Kingdom
555631,18118.0,2011-06-06 12:06:00,United Kingdom
555632,13798.0,2011-06-06 12:16:00,United Kingdom
555633,14534.0,2011-06-06 12:22:00,United Kingdom
555634,13319.0,2011-06-06 12:29:00,United Kingdom
555635,13319.0,2011-06-06 12:29:00,United Kingdom
C555636,15073.0,2011-06-06 12:33:00,United Kingdom
555637,12535.0,2011-06-06 12:47:00,France
555638,15150.0,2011-06-06 12:51:00,United Kingdom
C555639,13458.0,2011-06-06 12:58:00,United Kingdom
555640,14475.0,2011-06-06 13:06:00,United Kingdom
555642,18248.0,2011-06-06 13:18:00,United Kingdom
C555643,16520.0,2011-06-06 13:22:00,United Kingdom
555644,16520.0,2011-06-06 13:24:00,United Kingdom
555645,18016.0,2011-06-06 13:31:00,United Kingdom
555646,14135.0,2011-06-06 13:32:00,United Kingdom
555647,12957.0,2011-06-06 13:43:00,United Kingdom
555648,14623.0,2011-06-06 13:46:00,United Kingdom
555649,15386.0,2011-06-06 13:47:00,United Kingdom
555650,14156.0,2011-06-06 13:48:00,EIRE
555651,17361.0,2011-06-06 14:02:00,United Kingdom
C555652,13094.0,2011-06-06 14:11:00,United Kingdom
555653,17673.0,2011-06-06 14:12:00,United Kingdom
555654,18236.0,2011-06-06 14:13:00,United Kingdom
555691,12843.0,2011-06-06 14:31:00,United Kingdom
555695,16168.0,2011-06-06 14:32:00,United Kingdom
555701,14498.0,2011-06-06 14:34:00,United Kingdom
555702,14201.0,2011-06-06 14:35:00,United Kingdom
555703,15379.0,2011-06-06 15:06:00,United Kingdom
555704,14944.0,2011-06-06 15:06:00,United Kingdom
555705,14713.0,2011-06-06 15:24:00,United Kingdom
555719,12609.0,2011-06-06 15:31:00,Germany
555720,16611.0,2011-06-06 15:46:00,United Kingdom
555721,15108.0,2011-06-06 16:01:00,European Community
555722,,2011-06-06 16:06:00,United Kingdom
C555723,15737.0,2011-06-06 16:21:00,United Kingdom
555724,15737.0,2011-06-06 16:22:00,United Kingdom
555725,15737.0,2011-06-06 16:23:00,United Kingdom
555726,12540.0,2011-06-06 16:23:00,Spain
C555727,15737.0,2011-06-06 16:24:00,United Kingdom
555728,17252.0,2011-06-06 16:41:00,United Kingdom
C555729,13552.0,2011-06-06 16:50:00,United Kingdom
C555730,14625.0,2011-06-06 16:51:00,United Kingdom
555731,16655.0,2011-06-07 07:49:00,United Kingdom
555732,14542.0,2011-06-07 08:19:00,United Kingdom
555733,16839.0,2011-06-07 08:21:00,United Kingdom
555734,17696.0,2011-06-07 08:21:00,United Kingdom
555735,13327.0,2011-06-07 08:54:00,United Kingdom
555736,17730.0,2011-06-07 09:13:00,United Kingdom
555737,16153.0,2011-06-07 09:19:00,United Kingdom
555738,16825.0,2011-06-07 09:44:00,United Kingdom
555739,12380.0,2011-06-07 09:49:00,Belgium
555740,18226.0,2011-06-07 09:51:00,United Kingdom
555741,16817.0,2011-06-07 10:05:00,United Kingdom
555742,16949.0,2011-06-07 10:34:00,United Kingdom
555743,12868.0,2011-06-07 10:42:00,United Kingdom
555744,18072.0,2011-06-07 10:44:00,United Kingdom
555745,14462.0,2011-06-07 10:46:00,United Kingdom
555746,14606.0,2011-06-07 10:55:00,United Kingdom
